Source,Target,Weight
664,15698,0.4944072961807251
1146,10630,0.49430012702941895
11856,15385,0.4942944049835205
15621,5334,0.4942883849143982
4856,19999,0.49421876668930054
8296,12491,0.49421125650405884
12191,7175,0.4941829442977905
8495,4034,0.4940839409828186
5380,11808,0.49404221773147583
7085,6987,0.4940277338027954
21056,9350,0.49402499198913574
8671,2969,0.494024395942688
20269,13627,0.4939342737197876
4274,1146,0.49385613203048706
17542,14649,0.49385249614715576
735,19759,0.4938012361526489
14637,9992,0.493799090385437
12571,4088,0.4937777519226074
20508,20718,0.49368685483932495
9529,3477,0.4936380386352539
14345,2853,0.49358874559402466
530,19588,0.4935293197631836
11918,21476,0.493500292301178
530,10247,0.4934726357460022
4829,12382,0.49346762895584106
8216,2969,0.4934643507003784
4656,3182,0.4934457540512085
10799,14859,0.4933919310569763
16713,11335,0.49337029457092285
21224,1200,0.49334925413131714
10529,6768,0.49323636293411255
1983,11820,0.49321579933166504
17093,20896,0.4932059049606323
3268,3894,0.49316227436065674
18321,19331,0.493053674697876
9998,5240,0.4929918050765991
19991,10864,0.49287664890289307
7459,456,0.4928710460662842
14583,9315,0.49278199672698975
13952,13725,0.49276095628738403
13627,15334,0.49275654554367065
17467,6127,0.49269235134124756
14649,6405,0.49266815185546875
7970,7826,0.49265825748443604
118,16895,0.49265193939208984
19902,20289,0.49263763427734375
4034,19419,0.4925219416618347
1479,9092,0.4924706816673279
17994,6281,0.49245893955230713
5886,8459,0.49244922399520874
9870,17395,0.4924485683441162
4216,6127,0.4923809766769409
12780,19621,0.4923572540283203
13633,7903,0.492320716381073
14952,14181,0.49231773614883423
14599,3638,0.4923076629638672
16812,11861,0.4922677278518677
13242,13245,0.4922574758529663
17601,16807,0.4922146797180176
11946,9707,0.4921905994415283
20752,4671,0.4921835660934448
10126,15246,0.49211788177490234
20827,20213,0.4920564889907837
9804,11777,0.4920375943183899
15594,10411,0.49202674627304077
7430,16916,0.49197185039520264
21224,18194,0.49196892976760864
1550,2986,0.4919027090072632
17602,5948,0.49189579486846924
15975,1480,0.49185317754745483
18253,17533,0.49178510904312134
17897,6768,0.4917546510696411
4983,8947,0.4917503595352173
7833,7744,0.4917365312576294
18434,3978,0.4917318820953369
5065,17748,0.49170589447021484
10630,17500,0.4916931390762329
20132,2455,0.49168550968170166
21478,16866,0.4916267395019531
5562,13927,0.49161583185195923
161,674,0.49159765243530273
14670,5476,0.49159514904022217
1406,12228,0.4915805459022522
14065,10308,0.4915623068809509
4030,1648,0.4914776086807251
19616,10045,0.49147385358810425
16202,16591,0.49147117137908936
18002,8306,0.4914669990539551
12763,3397,0.4914652109146118
18339,14065,0.4914059638977051
17677,7540,0.49140268564224243
21463,19107,0.49116843938827515
3552,19585,0.49113601446151733
21191,15105,0.4910449981689453
6540,11765,0.4910391569137573
11501,10762,0.49102962017059326
1285,12852,0.49101221561431885
15284,13696,0.4909983277320862
20079,7144,0.49096572399139404
14728,4308,0.49095481634140015
2849,2854,0.49093425273895264
14345,5085,0.4909130334854126
4671,14191,0.4909127354621887
12929,19971,0.4908866286277771
21191,19594,0.4908522367477417
7626,5662,0.4908481240272522
13391,20085,0.4908335208892822
3306,16542,0.4908333420753479
1285,9523,0.49082767963409424
3978,11808,0.49082040786743164
12218,12210,0.49078285694122314
5602,15576,0.4907647967338562
5727,10684,0.49065572023391724
15295,4894,0.49062633514404297
3369,19256,0.4905704855918884
9801,11335,0.49053728580474854
7915,15413,0.49053359031677246
13896,6258,0.49052631855010986
12239,12822,0.49049222469329834
3270,3040,0.4904745817184448
20391,19205,0.4904477000236511
7049,14897,0.49043095111846924
14577,17844,0.4903954267501831
14908,12920,0.4903930425643921
1981,1766,0.4903756380081177
19472,275,0.49037039279937744
21396,3690,0.4903504252433777
2521,6459,0.4903191328048706
4856,11002,0.4903114438056946
15512,5628,0.49027955532073975
5385,19568,0.49026989936828613
5064,17804,0.4902239441871643
7006,8247,0.4902087450027466
527,10751,0.4901856780052185
1648,8811,0.49016237258911133
4596,8655,0.4901300072669983
20483,11514,0.4901167154312134
14536,17131,0.4901108145713806
13627,14307,0.49008744955062866
5012,11027,0.4900650978088379
20367,8495,0.49001944065093994
15698,11922,0.48994535207748413
15385,17857,0.48990416526794434
2455,1480,0.4897867441177368
11331,15382,0.4897826313972473
372,1612,0.48978209495544434
8572,12565,0.48967230319976807
3887,19472,0.4896562099456787
17908,6654,0.4896496534347534
4653,17547,0.4895833134651184
8221,19845,0.48956865072250366
7197,20169,0.4895515441894531
14984,6560,0.48953694105148315
674,16799,0.48953598737716675
674,3508,0.4895261526107788
12489,14203,0.4895132780075073
2862,1743,0.48950713872909546
161,5970,0.48943525552749634
14425,6389,0.4893244504928589
4216,1897,0.4892958402633667
21224,11856,0.48924481868743896
13100,8378,0.4892411231994629
21162,11551,0.48922574520111084
10493,15913,0.4892132878303528
7252,8870,0.4891420602798462
18088,2465,0.489113986492157
16189,6190,0.4890732169151306
12411,10932,0.48903214931488037
17994,4276,0.4890305995941162
6650,9851,0.4890264868736267
15370,1399,0.4890260696411133
19419,17748,0.4890207052230835
14065,6877,0.4890018701553345
10194,17748,0.4889949560165405
20810,21362,0.48895329236984253
11462,17844,0.48893338441848755
15795,21224,0.48892325162887573
2119,2451,0.48884809017181396
20077,7696,0.4888420104980469
5034,12999,0.488836407661438
11908,5085,0.48881280422210693
13794,13416,0.4887911081314087
20800,12801,0.4887869954109192
1942,3447,0.48878586292266846
17524,13627,0.48876428604125977
12571,13909,0.48870933055877686
11978,15239,0.4886419177055359
6671,17157,0.48862767219543457
20367,17524,0.4886183738708496
9840,5850,0.488569974899292
19938,3339,0.4885643720626831
17723,3968,0.4885575771331787
21019,1037,0.4885432720184326
17671,15515,0.4885421395301819
4079,11808,0.48853862285614014
9597,10663,0.488472580909729
750,6424,0.4884464144706726
20269,16605,0.48841553926467896
17565,16591,0.4883681535720825
20640,16614,0.4882816672325134
6670,4316,0.4882444143295288
10523,8495,0.4881950616836548
1635,6004,0.488180935382843
5157,11198,0.48811835050582886
19249,8520,0.4880629777908325
14689,13833,0.48805320262908936
442,18010,0.4880179166793823
6378,8340,0.4879724979400635
19470,12780,0.4879457950592041
17994,15889,0.48793524503707886
1437,13819,0.487926185131073
4017,21251,0.48789429664611816
12418,8337,0.48784035444259644
8917,10751,0.4878133535385132
8325,9918,0.4877331852912903
4274,4789,0.48772120475769043
5373,8296,0.48771798610687256
15209,14408,0.4877054691314697
15901,16274,0.4877049922943115
20637,7526,0.48769325017929077
15737,6877,0.48766618967056274
6855,18579,0.4876474142074585
3788,15669,0.48763346672058105
6334,12733,0.487621545791626
6800,14250,0.4875749349594116
10630,4288,0.48754358291625977
14411,10588,0.4875370264053345
15805,1911,0.4874885082244873
1095,9050,0.4874134063720703
3608,20451,0.4874017834663391
7289,8158,0.48736780881881714
17278,5361,0.48736417293548584
14839,1480,0.4873536229133606
6017,3687,0.48735058307647705
14589,17677,0.48734915256500244
15476,2639,0.4873475432395935
18994,14574,0.4872535467147827
1533,20827,0.4872533679008484
2530,12191,0.48721957206726074
4304,8979,0.48721110820770264
12855,19023,0.48720401525497437
12057,9190,0.4871552586555481
17539,17271,0.4871378540992737
10550,13994,0.4870816469192505
7903,8927,0.4870498776435852
20132,20814,0.4870050549507141
13946,6188,0.48698848485946655
12166,14093,0.48692959547042847
8085,12801,0.48692798614501953
6695,8340,0.4869108200073242
7337,15005,0.4868694543838501
11047,18598,0.48685407638549805
19218,15579,0.486849308013916
15830,4034,0.48684829473495483
11378,10495,0.4868323802947998
18307,20259,0.4867064952850342
16500,9292,0.4866575598716736
16869,10650,0.486606240272522
7097,18219,0.48659956455230713
10336,19221,0.486580491065979
7054,21314,0.4864858388900757
9375,1322,0.48648273944854736
13435,14130,0.4864654541015625
8726,4757,0.4864480495452881
9962,4352,0.48635053634643555
17952,11403,0.4863443374633789
8984,14271,0.4862942695617676
20414,3665,0.48629099130630493
674,12261,0.4862785339355469
19902,4034,0.48627519607543945
13535,10916,0.48626720905303955
3103,10229,0.48625242710113525
5681,10630,0.48625051975250244
3867,6252,0.4861104488372803
18549,3315,0.4860944151878357
10478,14025,0.48607873916625977
15762,14693,0.48607397079467773
6572,8245,0.4860396385192871
17633,10696,0.48601412773132324
20924,674,0.4859997034072876
21396,4479,0.4859797954559326
14800,15391,0.4859621524810791
20367,14519,0.48592233657836914
9643,500,0.4859221577644348
7161,1766,0.4858897924423218
13997,13513,0.48586082458496094
5413,4856,0.4858284592628479
8643,11700,0.48581165075302124
7270,16633,0.48570311069488525
18653,9699,0.4856249690055847
1231,7646,0.48561614751815796
3610,623,0.4855785369873047
17357,19429,0.4855254888534546
13997,17020,0.4854269027709961
603,4327,0.48535847663879395
13006,1859,0.48532116413116455
800,17071,0.48531293869018555
14865,16365,0.485215425491333
16746,14551,0.48517167568206787
12836,13542,0.48514723777770996
8740,20554,0.48504960536956787
13303,10768,0.48501884937286377
14695,3978,0.4849919080734253
16362,3333,0.484987735748291
15975,13238,0.4849872589111328
15302,15641,0.48496168851852417
15838,15762,0.4849156141281128
3947,2353,0.48490238189697266
10435,13819,0.484890878200531
3243,3320,0.48484545946121216
17268,10412,0.4848252534866333
5430,7575,0.4847126007080078
5556,4302,0.484635591506958
3978,9238,0.484630823135376
15021,527,0.48460811376571655
21038,19829,0.48460543155670166
496,4097,0.4845965504646301
15385,15358,0.4845832586288452
1758,17237,0.4845818281173706
7587,14599,0.48457443714141846
18316,18315,0.48452532291412354
14814,3387,0.4845064878463745
13679,4068,0.48446983098983765
4912,6685,0.484467089176178
14356,1533,0.4844357371330261
10196,15657,0.4843928813934326
15913,12372,0.4843796491622925
9704,21132,0.4843705892562866
7398,16938,0.4843636155128479
13493,2803,0.48434245586395264
17967,9238,0.48431605100631714
1040,4750,0.4843065142631531
8582,3613,0.48428165912628174
1998,20632,0.48426520824432373
4480,5164,0.4842079281806946
335,11199,0.48420000076293945
674,11331,0.4841997027397156
13660,17271,0.4841938018798828
4856,10531,0.4841289520263672
1877,13532,0.48409825563430786
4757,3508,0.48407459259033203
1065,2041,0.484070360660553
925,16127,0.4840458631515503
17565,5799,0.48399198055267334
6481,10474,0.48396599292755127
9386,9721,0.48393458127975464
3711,3558,0.4839317798614502
13736,6437,0.4839251637458801
2168,6576,0.48390960693359375
20269,12239,0.48390722274780273
13768,10653,0.483884334564209
13765,20385,0.4837605953216553
19023,20367,0.48371827602386475
10195,6449,0.48371028900146484
379,17279,0.48369258642196655
15299,20044,0.4836779832839966
3134,5085,0.4836750626564026
12265,16015,0.48366212844848633
247,20367,0.4836539030075073
12763,4538,0.48358601331710815
19023,1200,0.48355209827423096
6433,3850,0.48355162143707275
9867,247,0.4835439920425415
680,13226,0.48352551460266113
1881,21236,0.48351532220840454
11024,12763,0.4835110306739807
2865,8326,0.4834388494491577
5949,4274,0.48343080282211304
19389,6672,0.48339080810546875
5352,17206,0.483356773853302
674,12489,0.48333489894866943
13087,4985,0.4833031892776489
14589,15621,0.4833008050918579
2402,15596,0.4832862615585327
2735,1981,0.48327088356018066
17271,8658,0.483150839805603
20297,10799,0.4831451177597046
3219,18166,0.48314404487609863
1414,15417,0.4831428527832031
1612,7430,0.4831184148788452
17006,7772,0.4831128716468811
1555,11331,0.4830980896949768
5977,7430,0.4830855131149292
14666,7817,0.4830819368362427
16973,2158,0.4830501079559326
3978,21464,0.4830092191696167
17058,19223,0.4829598665237427
657,7049,0.4829530119895935
17677,13084,0.48294514417648315
21224,17524,0.48291993141174316
3978,19184,0.48285144567489624
9357,19891,0.48279398679733276
4976,2312,0.48267656564712524
16614,17495,0.4826728105545044
4276,10529,0.4826691150665283
16500,10799,0.482626736164093
1214,7550,0.4826239347457886
6752,9161,0.4826129674911499
8726,19337,0.482610821723938
18571,2325,0.4825582504272461
21031,16104,0.4825403094291687
10751,20705,0.4825252294540405
9386,2271,0.48250138759613037
15155,10293,0.48242688179016113
5238,10697,0.4824028015136719
14728,4088,0.4823906421661377
17783,6573,0.48238086700439453
20707,4550,0.4823477864265442
13158,6955,0.4822996258735657
21382,9851,0.4822983145713806
7171,13210,0.4822854995727539
5949,10529,0.48222362995147705
8587,14800,0.48220527172088623
7857,1831,0.48219990730285645
14082,15382,0.482160747051239
17539,2853,0.482072114944458
13591,8566,0.4820706844329834
4912,5730,0.48204493522644043
12539,3571,0.48202383518218994
9238,8169,0.4820202589035034
16514,974,0.48199427127838135
15987,2709,0.4818756580352783
8533,8216,0.48182570934295654
10544,12855,0.48178762197494507
17547,9952,0.4817732572555542
4216,2997,0.481716513633728
456,16314,0.4817122220993042
7273,15159,0.4816928505897522
3925,721,0.4816758632659912
18573,856,0.48167282342910767
15862,674,0.48163342475891113
14650,20487,0.4816042184829712
5958,8525,0.48160386085510254
8189,19328,0.4815724492073059
15577,4134,0.4814102053642273
6928,1933,0.48138439655303955
2271,8655,0.48135387897491455
6855,2271,0.48126184940338135
1200,20367,0.4812292456626892
3477,903,0.4812058210372925
18474,17310,0.48112940788269043
11601,19567,0.4810568690299988
12029,8236,0.48104846477508545
12936,1993,0.4810412526130676
8917,674,0.4810318946838379
7915,13590,0.48097747564315796
15358,11856,0.48096466064453125
4856,4800,0.48090559244155884
19459,20782,0.4809027910232544
1614,1605,0.4809001684188843
577,17279,0.48087751865386963
17984,5085,0.4808530807495117
16911,15992,0.4808334708213806
4088,13627,0.4808262586593628
17832,1877,0.48082053661346436
623,7427,0.4807804822921753
20085,16114,0.48076319694519043
16145,2704,0.48075801134109497
14400,13793,0.4807322025299072
2422,10523,0.48063361644744873
4034,2422,0.48062586784362793
20363,1037,0.48059582710266113
9804,9810,0.48053234815597534
660,13179,0.48052000999450684
5948,2055,0.48047733306884766
1388,15860,0.4803164005279541
20077,21461,0.48027825355529785
10799,11292,0.48027175664901733
12286,9030,0.48021382093429565
15975,19639,0.480212926864624
16967,15433,0.48020482063293457
19419,16324,0.48007065057754517
17826,5977,0.4800534248352051
11633,4352,0.48005032539367676
21224,1840,0.48001277446746826
10354,20516,0.4800110459327698
5977,16916,0.48000484704971313
6481,14859,0.4799796938896179
10799,17826,0.4798780679702759
15076,17071,0.47984015941619873
10340,3485,0.47981154918670654
20367,17967,0.47974473237991333
7049,15284,0.4797373414039612
13532,20077,0.4796951413154602
3960,8296,0.47969287633895874
6293,17727,0.4796675443649292
10640,13202,0.4795827865600586
6694,7264,0.4795414209365845
3894,13037,0.47952377796173096
15353,17271,0.4795105457305908
749,21382,0.47947555780410767
17897,13535,0.4794410467147827
1006,2608,0.4794134497642517
17524,20289,0.47941261529922485
4246,18757,0.4794124960899353
2962,3182,0.4793969392776489
17119,8396,0.47937947511672974
20085,14261,0.47936248779296875
2989,2589,0.4793339967727661
1775,15654,0.47931969165802
14205,8592,0.47926002740859985
4335,7229,0.4792215824127197
6894,15762,0.4791901707649231
11910,12057,0.4791443943977356
13973,7591,0.4791123867034912
15058,19856,0.4790703058242798
19960,8921,0.4790390729904175
15385,7197,0.47903501987457275
13973,7652,0.479034960269928
11424,15385,0.4789985418319702
2247,4856,0.4789420962333679
20543,18549,0.4789324402809143
5052,20385,0.478842556476593
1296,10195,0.478829562664032
4134,19534,0.4787929058074951
8189,15515,0.4787806272506714
13331,3978,0.478720486164093
15353,1200,0.4787188768386841
721,12394,0.478718101978302
11908,11044,0.47870951890945435
17539,13627,0.4786275029182434
2041,2969,0.4785587191581726
6910,17964,0.4785579442977905
15795,18599,0.4785573482513428
9349,1065,0.4785451889038086
16686,20095,0.4785451889038086
19880,14240,0.4785158634185791
2988,18598,0.47846871614456177
16500,19902,0.47843897342681885
21382,3711,0.47842931747436523
11567,7540,0.47840559482574463
19880,13952,0.4783782958984375
8661,6493,0.47834497690200806
6127,19364,0.4782966375350952
2289,9533,0.4782906770706177
8726,7583,0.4782900810241699
21224,9238,0.47828900814056396
21070,1296,0.4782583713531494
7841,9188,0.4782370328903198
14713,18753,0.47823232412338257
2959,11353,0.4782118797302246
8706,21266,0.4782055616378784
11134,10651,0.4781985282897949
12763,17936,0.4781879186630249
10319,11024,0.47818100452423096
19470,664,0.4781806468963623
11297,10529,0.4781736135482788
16861,7213,0.47815072536468506
12780,10333,0.47811996936798096
20298,17994,0.4781140685081482
5533,15358,0.4781076908111572
19588,6606,0.478066086769104
2158,1840,0.4780648946762085
16869,18633,0.47804415225982666
3938,9659,0.4780315160751343
10455,18954,0.47802597284317017
19960,416,0.47796595096588135
17748,21224,0.4779496192932129
21290,19551,0.47794634103775024
20999,4251,0.4779279828071594
8852,12130,0.477908730506897
11558,9840,0.47786200046539307
18194,2853,0.4778020977973938
3160,21461,0.4777829051017761
15913,21169,0.4777783751487732
13999,4218,0.4777594804763794
674,11024,0.4777235984802246
5681,10529,0.4777204394340515
3306,11324,0.4777110815048218
1840,3855,0.4776049256324768
14065,18253,0.4775993824005127
2989,8823,0.4775831699371338
18503,18686,0.47758162021636963
6126,11443,0.47754496335983276
11044,11856,0.47753578424453735
21286,6855,0.4775179624557495
9315,5977,0.47747528553009033
2465,7570,0.47740769386291504
5533,8367,0.47739189863204956
9350,5826,0.47738540172576904
12500,2587,0.47733741998672485
11027,7924,0.477333664894104
14240,13725,0.4772869348526001
755,8520,0.47728610038757324
4234,9833,0.4772302508354187
8674,19062,0.47722649574279785
9292,6782,0.47721683979034424
8592,7171,0.4771903157234192
7104,6904,0.4771841764450073
4537,9020,0.47715210914611816
19900,4088,0.4771474599838257
17826,18194,0.4771329164505005
3117,9610,0.4770466089248657
3585,15576,0.4770074486732483
5842,20995,0.4769834876060486
10196,10799,0.4769444465637207
9096,15992,0.47694289684295654
7667,572,0.4769372344017029
20731,3322,0.4769206643104553
2607,16782,0.4769136905670166
7144,12253,0.4768792390823364
1777,18392,0.47685766220092773
6763,8484,0.4768114686012268
18813,7419,0.4768052101135254
2422,372,0.4768018126487732
16916,14859,0.47677987813949585
20469,16985,0.4767214059829712
19900,13660,0.47670453786849976
18403,674,0.4766841530799866
11869,3295,0.47666215896606445
12602,15924,0.47662782669067383
8314,20687,0.4766136407852173
11414,12862,0.47656911611557007
6293,14065,0.4765617847442627
2455,1296,0.4765591621398926
15576,5850,0.4765567183494568
674,6281,0.4765486717224121
21224,8983,0.4765040874481201
6763,3160,0.47649866342544556
9165,12095,0.4763995409011841
17058,9693,0.47636425495147705
3978,8643,0.47630763053894043
13084,19359,0.47626352310180664
13604,10484,0.47625625133514404
12210,17844,0.47624069452285767
1040,4068,0.47623229026794434
12549,12851,0.4762192964553833
6004,19113,0.4762030839920044
1315,17268,0.4761190414428711
8927,8671,0.4760899543762207
8856,1736,0.4760819673538208
11395,12279,0.476068377494812
3978,1380,0.47605663537979126
3295,1862,0.47604721784591675
8064,17221,0.47603267431259155
664,11922,0.47599315643310547
15830,12410,0.4759327173233032
16076,4763,0.4758424162864685
960,16614,0.47583502531051636
18888,4217,0.47582584619522095
17242,8974,0.47573626041412354
1766,9004,0.47572576999664307
20641,1563,0.47565221786499023
4134,9848,0.4756380319595337
11231,13973,0.47563058137893677
6996,4088,0.4755895733833313
11116,7332,0.47554630041122437
9329,13404,0.4755333662033081
16104,10340,0.475502610206604
1065,10888,0.4754909873008728
13181,15662,0.4754795432090759
13189,15621,0.4754788875579834
16776,4109,0.47544342279434204
11856,11908,0.4754411578178406
7243,21224,0.4754127860069275
7744,4853,0.47536277770996094
8459,6706,0.47534072399139404
14025,21023,0.47530490159988403
6800,9073,0.4752389192581177
10112,4108,0.4752296209335327
4097,9179,0.4752262830734253
17577,8071,0.4751328229904175
3608,13946,0.4751228094100952
17459,4975,0.47509074211120605
6706,1739,0.47498369216918945
674,701,0.47496145963668823
15391,15762,0.4749559164047241
10758,17421,0.47494828701019287
11335,4538,0.4749230146408081
10437,13535,0.4748881459236145
5310,2284,0.47486716508865356
19561,1965,0.47486352920532227
7696,21461,0.4748629331588745
13571,19267,0.47483396530151367
16447,15636,0.4747985005378723
7307,18760,0.4747891426086426
1673,3971,0.47478771209716797
15860,3758,0.47473716735839844
11292,20066,0.47471749782562256
1224,10900,0.47462379932403564
11856,5533,0.4745483994483948
3058,12345,0.47454166412353516
7857,8520,0.47450685501098633
17467,9140,0.47444045543670654
9699,19588,0.47441327571868896
18205,14873,0.474403977394104
1550,7085,0.4743311405181885
6625,1224,0.47429078817367554
15800,6127,0.47428882122039795
623,12763,0.47421228885650635
20607,17748,0.47418296337127686
701,19635,0.47414952516555786
3369,12794,0.4741186499595642
12706,15347,0.47411447763442993
8130,1094,0.47411155700683594
10692,14888,0.47400569915771484
14913,3919,0.4739891290664673
19534,8021,0.4739822745323181
13331,17967,0.473967969417572
13079,11234,0.47396528720855713
11551,13111,0.47392910718917847
16553,3093,0.4739190340042114
18633,3439,0.4739009737968445
7049,1933,0.47390007972717285
17994,1555,0.4738624691963196
19819,15479,0.4738415479660034
3990,18987,0.4738272428512573
10436,8660,0.4738083481788635
6706,10888,0.4737969636917114
14082,4757,0.4737582802772522
2853,11124,0.47375380992889404
10630,4276,0.4737435579299927
10654,18583,0.473727285861969
15628,17958,0.4737135171890259
19129,16077,0.47367626428604126
4059,8691,0.4736592769622803
735,736,0.47363048791885376
13230,10342,0.473585844039917
4308,4088,0.4735591411590576
3633,20451,0.47355252504348755
16502,15385,0.4735170006752014
6740,11251,0.473507285118103
21461,8177,0.4734669327735901
19498,13087,0.47346097230911255
20367,18419,0.4734509587287903
5222,5270,0.4734336733818054
18046,12298,0.4734126329421997
1621,1627,0.47338271141052246
4288,1766,0.47337615489959717
4351,20849,0.4733116626739502
6782,12108,0.47330862283706665
5367,10751,0.4733074903488159
4018,20629,0.47322726249694824
13158,19583,0.4731771945953369
9755,17980,0.47316884994506836
6371,11942,0.47313565015792847
16614,6850,0.4731149673461914
19108,8439,0.4731137156486511
8674,17228,0.47310328483581543
12868,10864,0.4730832576751709
1542,14039,0.4730449318885803
9134,11663,0.4730268716812134
5842,14283,0.4730187654495239
10240,5082,0.47301608324050903
12865,20289,0.47301197052001953
14732,17521,0.4729597568511963
15687,14363,0.4729424715042114
13181,17967,0.47292423248291016
1812,389,0.4728851914405823
17700,11904,0.4728785753250122
3824,3978,0.47286200523376465
1630,6304,0.47285109758377075
463,3745,0.4728463292121887
1298,19753,0.47284573316574097
1065,8671,0.4728435277938843
8169,2422,0.472836971282959
15889,8785,0.472817063331604
10163,2941,0.4727852940559387
13627,2422,0.47272276878356934
14034,14352,0.47267472743988037
4538,14082,0.47266554832458496
3654,2275,0.47265827655792236
19128,9305,0.47254014015197754
2969,180,0.47253239154815674
7540,21206,0.472500741481781
12909,13481,0.47248339653015137
15181,15458,0.47247254848480225
17923,10236,0.4724499583244324
16284,19930,0.47244393825531006
18126,16415,0.4724067449569702
20367,15830,0.4724048972129822
9721,2271,0.47239822149276733
19891,1933,0.47234225273132324
8021,13404,0.47232991456985474
12501,5947,0.47231853008270264
15102,4856,0.4722556471824646
6163,17069,0.47223037481307983
4302,3682,0.4722193479537964
19020,19042,0.47219836711883545
10859,18652,0.4721846580505371
4912,6487,0.4721837639808655
932,8360,0.47210538387298584
15207,14728,0.47210049629211426
599,7327,0.47209054231643677
16284,20559,0.47207653522491455
18829,9174,0.4720754027366638
12491,1538,0.47206932306289673
8740,1567,0.47205621004104614
6084,19111,0.4720131754875183
1296,1739,0.47199302911758423
15503,14654,0.47198885679244995
11613,335,0.47198373079299927
9136,9167,0.4719567894935608
3647,3661,0.4718974828720093
18995,19551,0.47189390659332275
15796,19884,0.4718848466873169
13275,10319,0.47184884548187256
12867,5135,0.4718054533004761
5291,2455,0.4717862606048584
21020,2661,0.4717862606048584
13150,69,0.4717751145362854
10650,20999,0.47176694869995117
8975,10240,0.47170472145080566
1766,17994,0.4716808795928955
15711,6573,0.47167885303497314
17603,4966,0.47163844108581543
11946,17534,0.4716215133666992
2326,3608,0.47150927782058716
2702,7593,0.4715074896812439
5133,8496,0.4714878797531128
14203,20705,0.4714614748954773
20297,20367,0.47145628929138184
15796,21224,0.47145402431488037
1983,587,0.47141480445861816
6238,5678,0.47140538692474365
11856,14797,0.4713459610939026
21170,8732,0.47134220600128174
16614,18496,0.47132551670074463
4564,11617,0.47132325172424316
4986,2750,0.4713023900985718
17,12025,0.4712800979614258
7410,4538,0.47124940156936646
1911,1224,0.4711593985557556
19276,16799,0.47113293409347534
18945,2119,0.47111421823501587
18507,14225,0.471108615398407
14300,3410,0.471074640750885
10172,1055,0.47107362747192383
16024,4620,0.47105872631073
674,12763,0.47104203701019287
14065,13440,0.4710347056388855
13627,5977,0.470997154712677
7696,3160,0.47096818685531616
1648,7289,0.4709588289260864
5499,20782,0.47094136476516724
14283,4555,0.4709343910217285
11292,17967,0.470913290977478
20367,17539,0.4709131717681885
12763,18708,0.4708935022354126
1101,20814,0.4708895683288574
4564,20274,0.4708329439163208
7521,5886,0.47081077098846436
16605,6784,0.4708107113838196
20791,8592,0.4707791209220886
9927,11064,0.4707774519920349
2675,7705,0.4707704782485962
4302,664,0.4707496166229248
69,1324,0.47073280811309814
9826,5223,0.4706868529319763
2469,17701,0.4706709384918213
17748,18507,0.47065281867980957
835,15028,0.4706198573112488
21286,11856,0.470595121383667
20132,1003,0.47055357694625854
12747,20414,0.47052013874053955
4426,10981,0.4704219698905945
4034,7430,0.4703066945075989
4034,6481,0.47029757499694824
13532,7696,0.4702875018119812
17903,16078,0.4702804684638977
10437,10916,0.4702122211456299
12855,5977,0.47020387649536133
14797,15762,0.47020161151885986
18128,21224,0.4702000617980957
11541,11872,0.47017228603363037
3428,11541,0.47017228603363037
6976,7696,0.47012490034103394
9008,4034,0.4701080918312073
1389,14694,0.47007328271865845
10411,17268,0.47005242109298706
3988,5388,0.47004276514053345
6342,19186,0.4700363278388977
616,3182,0.4700150489807129
5361,7284,0.46998488903045654
20132,10455,0.4699277877807617
101,7508,0.46987414360046387
13976,807,0.46985769271850586
16913,14578,0.46983975172042847
21217,20077,0.46983450651168823
18472,7860,0.4698283076286316
11653,8975,0.46980899572372437
736,19759,0.4697929620742798
13016,205,0.4697762727737427
1598,18441,0.46976959705352783
20841,3134,0.46973735094070435
4770,18488,0.46972930431365967
10027,7424,0.46971386671066284
8216,6706,0.46971118450164795
16531,20652,0.46962976455688477
3397,10835,0.4696143865585327
2969,7980,0.46954190731048584
5236,6426,0.4694914221763611
15752,17509,0.46943986415863037
11973,11663,0.4693790674209595
15554,6996,0.4693197011947632
18194,17539,0.46929115056991577
9315,11649,0.4692842364311218
17189,7430,0.46919846534729004
13705,17011,0.46917760372161865
12418,4834,0.46916937828063965
15760,14555,0.46913695335388184
977,9319,0.469135046005249
18507,14518,0.4690808057785034
17958,4034,0.46906763315200806
15468,12249,0.46904003620147705
20888,8581,0.4690139889717102
11663,5533,0.46900129318237305
15931,8729,0.46898770332336426
20132,1739,0.4689209461212158
15913,15347,0.4688909649848938
3990,20367,0.468890905380249
12394,19599,0.46884822845458984
12279,12799,0.46883201599121094
9871,19317,0.46883076429367065
11180,21224,0.46881842613220215
8729,15065,0.46881425380706787
5730,12055,0.4687976837158203
3484,7186,0.46877795457839966
447,8158,0.4687698483467102
5202,17897,0.468758225440979
6281,1555,0.4687560200691223
9414,7939,0.4687530994415283
8068,4061,0.46875298023223877
19138,15811,0.46874916553497314
15096,19596,0.4686073660850525
3803,674,0.46859270334243774
5822,13895,0.4685862064361572
12354,8997,0.4685489535331726
3103,623,0.4685308337211609
21224,14519,0.46852874755859375
8650,12261,0.4685276746749878
6745,19534,0.46848201751708984
17270,17142,0.46847057342529297
13331,13627,0.46846598386764526
1037,749,0.46843886375427246
21224,8643,0.4683948755264282
2899,2898,0.46832168102264404
13751,3638,0.46831005811691284
8266,13254,0.4682862162590027
21338,15641,0.46823620796203613
10333,14095,0.4682297706604004
13170,2284,0.4682199954986572
